ayr_scd1,typ_scd1,then_scd1,latest_scd1,ssch_scd1,pub_scd1,ctycd_scd1,cty_scd1,zipcd_scd1,dist_scd1,adr_scd1,nt_scd1,ayr_nt_scd1,tscs_lv7_scd1
103,高級中等學校,151312,151312,財團法人慈濟大學附中,私立,15,花蓮縣,970,花蓮市,花蓮縣花蓮市介仁街178號,103.1.17「花蓮縣私立中華高級工商職業學校」改名「花蓮縣上騰高級工商職業學校」。,,4
103,高級中等學校,151410,151410,花蓮縣上騰工商,私立,15,花蓮縣,973,吉安鄉,花蓮縣吉安鄉吉安村吉興四街101號,依教育部臺教授國字第1050037384號函，變更校名，刪除「實驗」二字，自105年8月1日生效,,4
103,高級中等學校,154301,154301,縣立體育實驗高中,公立,15,花蓮縣,970,花蓮市,花蓮縣花蓮市達固湖灣大路21號,99學年度新增之中途學校,,4
103,高級中等學校,154399,154399,縣立南平中學,公立,15,花蓮縣,975,鳳林鎮,花蓮縣鳳林鎮八德路62號,,,6
103,高級中等學校,160302,160302,國立馬公高中,公立,16,澎湖縣,880,馬公市,澎湖縣馬公市中華路369號,,,7
103,高級中等學校,160401,160401,國立澎湖海事水產,公立,16,澎湖縣,880,馬公市,澎湖縣馬公市中興里民族路63號,,,7
103,高級中等學校,170301,170301,國立基隆女中,公立,17,基隆市,201,信義區,基隆市信義區東信路324號,,,4
103,高級中等學校,170302,170302,國立基隆高中,公立,17,基隆市,205,暖暖區,基隆市暖暖區源遠路20號,依教育部109年3月18日臺教授國部字第1090028774A號函，核定「國立基隆高級海事職業學校」改隸為「國立臺灣海洋大學附屬基隆海事高級中等學校」。,,4
103,高級中等學校,170403,170403,國立基隆海事,公立,17,基隆市,202,中正區,基隆市中正區祥豐街246號,,,4
103,高級中等學校,170404,170404,國立基隆商工,公立,17,基隆市,206,七堵區,基隆市七堵區東新街22號,,,4
103,高級中等學校,171306,171306,私立二信高中,私立,17,基隆市,202,中正區,基隆市中正區立德路243號,依教育部臺教國署高字第1020085400號函，「基隆私立聖心高級中學」變更校名為「輔仁大學學校財團法人基隆市輔大聖心高級中學」,,4
103,高級中等學校,171308,171308,私立聖心高中,私立,17,基隆市,203,中山區,基隆市中山區西定路166號,,,4
103,高級中等學校,171405,171405,私立光隆家商,私立,17,基隆市,201,信義區,基隆市信義區信二路264號,,,4
103,高級中等學校,171407,171407,私立培德工家,私立,17,基隆市,201,信義區,基隆市信義區培德路73號,,,4
103,高級中等學校,173304,173304,市立中山高中,公立,17,基隆市,203,中山區,基隆市中山區文化路162號,,,4
103,高級中等學校,173306,173306,市立安樂高中,公立,17,基隆市,204,安樂區,基隆市安樂區安一路360號,,,4
103,高級中等學校,173307,173307,市立暖暖高中,公立,17,基隆市,205,暖暖區,基隆市暖暖區暖中路112號,101學年度市立八斗國中(173514)改制為市立八斗高中,,4
103,高級中等學校,173314,173314,市立八斗高中,公立,17,基隆市,202,中正區,基隆市中正區新豐街100號,依科技部109年12月9日部授竹企字第1090035260號函及教育部109年11月20日臺教授國字第1090140581號函，核定「國立科學工業園區實驗高級中學」自110年1月1日起更名為「國立新竹科學園區實驗高級中等學校」。,,4
103,高級中等學校,180301,180301,國立科學工業園區實驗高中,公立,18,新竹市,300,東區,新竹市東區介壽路300號,,,2
103,高級中等學校,180302,180302,國立新竹女中,公立,18,新竹市,300,東區,新竹市東區中華路二段270號,,,2
103,高級中等學校,180309,180309,國立新竹高中,公立,18,新竹市,300,東區,新竹市東區學府路36號,,,2
103,高級中等學校,180403,180403,國立新竹高商,公立,18,新竹市,300,東區,新竹市東區學府路128號,,,2
103,高級中等學校,180404,180404,國立新竹高工,公立,18,新竹市,300,東區,新竹市東區中華路二段2號,,,2
103,高級中等學校,181305,181305,私立光復高中,私立,18,新竹市,300,東區,新竹市東區光復路二段153號,,,2
103,高級中等學校,181306,181306,私立曙光女中,私立,18,新竹市,300,東區,新竹市東區北大路61號,,,2
103,高級中等學校,181307,181307,私立磐石高中,私立,18,新竹市,300,北區,新竹市北區西大路683號,,,2
103,高級中等學校,181308,181308,私立世界高中,私立,18,新竹市,300,東區,新竹市東區光復路一段257號,,,2
103,高級中等學校,183306,183306,市立成德高中,公立,18,新竹市,300,北區,新竹市北區崧嶺路128巷38號,,,2
103,高級中等學校,183307,183307,市立香山高中,公立,18,新竹市,300,香山區,新竹市香山區元培街124號,,,3
103,高級中等學校,183313,183313,市立建功高中,公立,18,新竹市,300,東區,新竹市東區建功二路17號,原國立臺中高級農業學校，自103年2月1日起改隸為國立中興大學附屬臺中高級農業職業學校,,2
103,高級中等學校,190406,190406,國立興大附農,公立,19,臺中市,401,東區,臺中市東區台中路283號,,,4
103,大專附設進修學校,190C01,190C01,國立臺中科技大學附設高商進修學校,公立,19,臺中市,404,北區,臺中市北區三民路三段129號,,,1
103,高級中等學校,191301,191301,私立東大附中,私立,19,臺中市,407,西屯區,臺中市西屯區臺灣大道四段1727號,101學年度私立葳格國中小（191502、191603）改制為私立葳格高中,,2
103,高級中等學校,191302,191302,私立葳格高中,私立,19,臺中市,406,北屯區,臺中市北屯區軍福十八路328號,,,2
103,高級中等學校,191305,191305,私立新民高中,私立,19,臺中市,404,北區,臺中市北區健行路111號,106學年度更改校址至臺中市西屯區東大路一段555號,,1
103,高級中等學校,191308,191308,私立宜寧高中,私立,19,臺中市,402,南區,臺中市南區復興路二段45號,,,2
103,高級中等學校,191309,191309,私立明德高中,私立,19,臺中市,402,南區,臺中市南區明德街84號,,,2
103,高級中等學校,191311,191311,私立衛道高中,私立,19,臺中市,406,北屯區,臺中市北屯區四平路161號,,,2
103,高級中等學校,191313,191313,私立曉明女中,私立,19,臺中市,404,北區,臺中市北區中清路一段606號,,,1
103,高級中等學校,191314,191314,私立嶺東高中,私立,19,臺中市,408,南屯區,臺中市南屯區春社里嶺東路2號,,,2
103,高級中等學校,191412,191412,財團法人光華高工,私立,19,臺中市,411,太平區,臺中市太平區東平路18號,1.依105年9月10日教育部臺教授國字第1050094126號函，核定改隸，自106年1月1日生效。2.依105年12月1日臺中市政府府授教高字第1050263243號函，核定改隸後校名，自106年1月4日生效。,,3
103,高級中等學校,190301,193301,國立臺中女中,公立,19,臺中市,403,西區,臺中市西區自由路一段95號,1.依105年9月10日教育部臺教授國字第1050094126號函，核定改隸，自106年1月1日生效。2.依105年12月1日臺中市政府府授教高字第1050263243號函，核定改隸後校名，自106年1月4日生效。,,1
103,高級中等學校,190302,193302,國立臺中一中,公立,19,臺中市,404,北區,臺中市北區育才街2號,,,1
103,高級中等學校,193303,193303,市立忠明高中,公立,19,臺中市,403,西區,臺中市西區博館路166號,,,1
103,高級中等學校,193313,193313,市立西苑高中,公立,19,臺中市,407,西屯區,臺中市西屯區西苑路268號,,,2
103,高級中等學校,193315,193315,市立東山高中,公立,19,臺中市,406,北屯區,臺中市北屯區景賢六路200號,,,2
103,高級中等學校,193316,193316,市立惠文高中,公立,19,臺中市,408,南屯區,臺中市南屯區公益路二段298號,1.依105年9月10日教育部臺教授國字第1050094126號函，核定改隸，自106年1月1日生效。2.依105年12月1日臺中市政府府授教高字第1050263243號函，核定改隸後校名，自106年1月4日生效。,,2
103,高級中等學校,190404,193404,國立臺中家商,公立,19,臺中市,401,東區,臺中市東區和平街50號,1.依105年9月10日教育部臺教授國字第1050094126號函，核定改隸，自106年1月1日生效。2.依105年12月1日臺中市政府府授教高字第1050263243號函，核定改隸後校名，自106年1月4日生效。,,4
103,高級中等學校,190407,193407,國立臺中高工,公立,19,臺中市,402,南區,臺中市南區高工路191號,1.依105年9月10日教育部臺教授國字第1050094126號函，核定改隸，自106年1月1日生效。2.依105年12月1日臺中市政府府授教高字第1050263243號函，核定改隸後校名，自106年1月4日生效。,,2
103,高級中等學校,190303,194303,國立臺中二中,公立,19,臺中市,404,北區,臺中市北區英士路109號,1.依105年9月10日教育部臺教授國字第1050094126號函，核定改隸，自106年1月1日生效。2.依105年12月1日臺中市政府府授教高字第1050263243號函，核定改隸後校名，自106年1月4日生效。,,1
103,高級中等學校,190315,194315,國立文華高中,公立,19,臺中市,407,西屯區,臺中市西屯區寧夏路240號,,,2
103,高級中等學校,200302,200302,國立嘉義女中,公立,20,嘉義市,600,西區,嘉義市西區垂楊路243號,,,4
103,高級中等學校,200303,200303,國立嘉義高中,公立,20,嘉義市,600,東區,嘉義市東區大雅路二段738號,,,4
103,高級中等學校,200401,200401,國立華南高商,公立,20,嘉義市,600,東區,嘉義市東區光彩街69號,,,4
103,高級中等學校,200405,200405,國立嘉義高工,公立,20,嘉義市,600,東區,嘉義市東區彌陀路174號,,,4
103,高級中等學校,200406,200406,國立嘉義高商,公立,20,嘉義市,600,東區,嘉義市東區中山路7號,,,4
103,高級中等學校,200407,200407,國立嘉義家職,公立,20,嘉義市,600,東區,嘉義市東區市宅街57號,,,4
103,高級中等學校,201304,201304,私立興華高中,私立,20,嘉義市,600,東區,嘉義市東區林森東路239號,,,4
103,高級中等學校,201309,201309,私立仁義高中,私立,20,嘉義市,600,東區,嘉義市東區鹿寮里紅毛埤125之1號,,,4
103,高級中等學校,201310,201310,私立嘉華高中,私立,20,嘉義市,600,東區,嘉義市東區民權東路45號,,,4
103,高級中等學校,201312,201312,私立輔仁高中,私立,20,嘉義市,600,東區,嘉義市東區吳鳳南路270號,,,4
103,高級中等學校,201313,201313,私立宏仁女中,私立,20,嘉義市,600,東區,嘉義市東區忠孝路667號,,,4
103,高級中等學校,201314,201314,私立立仁高中,私立,20,嘉義市,600,東區,嘉義市東區立仁路235號,,,4
103,高級中等學校,201408,201408,私立東吳工家,私立,20,嘉義市,600,東區,嘉義市東區宣信街252號,103學年停止招生,,4
103,高級中等學校,201411,201411,私立大同高商,私立,20,嘉義市,600,東區,嘉義市東區彌陀路255號,,,4
103,高級中等學校,210303,210303,國立臺南二中,公立,21,臺南市,704,北區,臺南市北區北門路二段125號,,,2
103,高級中等學校,210305,210305,國立臺南一中,公立,21,臺南市,701,東區,臺南市東區民族路一段1號,,,1
103,高級中等學校,210306,210306,國立臺南女中,公立,21,臺南市,700,中西區,臺南市中西區大埔街97號,依教育部臺教授國字第1050021828號函，變更校名，自105年8月1日生效,,1
103,高級中等學校,210309,210309,國立家齊女中,公立,21,臺南市,700,中西區,臺南市中西區健康路一段342號,,,1
103,高級中等學校,210408,210408,國立臺南高商,公立,21,臺南市,702,南區,臺南市南區健康路一段327號,,,4
103,高級中等學校,210416,210416,國立臺南海事,公立,21,臺南市,708,安平區,臺南市安平區世平路1號,,,3
103,大專附設進修學校,210C01,210C01,國立成功大學附設高工進修學校,公立,21,臺南市,701,東區,臺南市東區大學路1號,,,1
103,高級中等學校,211301,211301,私立長榮高中,私立,21,臺南市,701,東區,臺南市東區林森路二段79號,,,1
103,高級中等學校,211302,211302,私立長榮女中,私立,21,臺南市,701,東區,臺南市東區長榮路二段135號,,,1
103,高級中等學校,211304,211304,財團法人聖功女中,私立,21,臺南市,704,北區,臺南市北區北園街87巷64號,,,2
103,高級中等學校,211310,211310,臺南市光華高中,私立,21,臺南市,701,東區,臺南市東區勝利路41號,,,1
103,高級中等學校,211314,211314,私立六信高中,私立,21,臺南市,702,南區,臺南市南區新都路20號,,,4
103,高級中等學校,211315,211315,私立瀛海高中,私立,21,臺南市,709,安南區,臺南市安南區長溪街一段76號,依教育部109年11月16日臺教授國字第1090134013號函同意由「臺南市私立崑山高級中學」更名為「崑山國際學校財團法人臺南市崑山高級中等學校」。,,3
103,高級中等學校,211317,211317,私立崑山高中,私立,21,臺南市,704,北區,臺南市北區開元路444號,,,2
103,高級中等學校,211318,211318,私立德光高中,私立,21,臺南市,701,東區,臺南市東區德光街106號,,,1
103,高級中等學校,211320,211320,財團法人慈濟高中,私立,21,臺南市,708,安平區,臺南市安平區建平五街111號,,,3
103,高級中等學校,211407,211407,私立南英商工,私立,21,臺南市,700,中西區,臺南市中西區永福路一段149號,,,1
103,高級中等學校,211412,211412,私立亞洲餐旅,私立,21,臺南市,702,南區,臺南市南區大成路一段5號,,,4
103,高級中等學校,211419,211419,私立慈幼工商,私立,21,臺南市,701,東區,臺南市東區裕農路801號,,,1
103,高級中等學校,213303,213303,市立南寧高中,公立,21,臺南市,702,南區,臺南市南區萬年路167號,,,4
103,高級中等學校,213316,213316,市立土城高中,公立,21,臺南市,709,安南區,臺南市安南區安中路五段265號,依臺北市政府教育局109年6月24日北市教中字第10930445082號函同意自109年6月15日起由「臺北市私立育達高級商業家事職業學校」更名為「育達學校財團法人臺北市私立普林思頓高級中等學校」。,,3
103,高級中等學校,311401,311401,私立育達家商,私立,31,臺北市,105,松山區,臺北市松山區美仁里寧安街12號,,,1
103,高級中等學校,313301,313301,市立西松高中,公立,31,臺北市,105,松山區,臺北市松山區鵬程里健康路325巷7號,,,1
